CVE-2017-16288	AFFECTS_PRODUCT	PROD-INSTEON-HUB
CVE-2017-16288	AFFECTS_PRODUCT	PROD-INSTEON-HUB-FIRMWARE
CVE-2017-16288	HAS_WEAKNESS	CWE-121
CVE-2017-16289	AFFECTS_PRODUCT	PROD-INSTEON-HUB
CVE-2017-16289	AFFECTS_PRODUCT	PROD-INSTEON-HUB-FIRMWARE
CVE-2017-16289	HAS_WEAKNESS	CWE-121
CVE-2017-16290	AFFECTS_PRODUCT	PROD-INSTEON-HUB
CVE-2017-16290	AFFECTS_PRODUCT	PROD-INSTEON-HUB-FIRMWARE
CVE-2017-16290	HAS_WEAKNESS	CWE-121
CVE-2017-16291	AFFECTS_PRODUCT	PROD-INSTEON-HUB
CVE-2017-16291	AFFECTS_PRODUCT	PROD-INSTEON-HUB-FIRMWARE
CVE-2017-16291	HAS_WEAKNESS	CWE-121
CVE-2017-16292	AFFECTS_PRODUCT	PROD-INSTEON-HUB
CVE-2017-16292	AFFECTS_PRODUCT	PROD-INSTEON-HUB-FIRMWARE
CVE-2017-16292	HAS_WEAKNESS	CWE-121
CVE-2017-16292	HAS_WEAKNESS	CWE-787
CVE-2017-16293	AFFECTS_PRODUCT	PROD-INSTEON-HUB
CVE-2017-16293	AFFECTS_PRODUCT	PROD-INSTEON-HUB-FIRMWARE
CVE-2017-16293	HAS_WEAKNESS	CWE-121
CVE-2017-16294	AFFECTS_PRODUCT	PROD-INSTEON-HUB
CVE-2017-16294	AFFECTS_PRODUCT	PROD-INSTEON-HUB-FIRMWARE
CVE-2017-16294	HAS_WEAKNESS	CWE-121
CVE-2017-16295	AFFECTS_PRODUCT	PROD-INSTEON-INSTEON-HUB
CVE-2017-16295	AFFECTS_PRODUCT	PROD-INSTEON-INSTEON-HUB-FIRMWARE
CVE-2017-16295	HAS_WEAKNESS	CWE-121
CVE-2017-16296	AFFECTS_PRODUCT	PROD-INSTEON-INSTEON-HUB
CVE-2017-16296	AFFECTS_PRODUCT	PROD-INSTEON-INSTEON-HUB-FIRMWARE
CVE-2017-16296	HAS_WEAKNESS	CWE-121
CVE-2017-16297	AFFECTS_PRODUCT	PROD-INSTEON-INSTEON-HUB
CVE-2017-16297	AFFECTS_PRODUCT	PROD-INSTEON-INSTEON-HUB-FIRMWARE
CVE-2017-16297	HAS_WEAKNESS	CWE-121
CVE-2017-16298	AFFECTS_PRODUCT	PROD-INSTEON-INSTEON-HUB
CVE-2017-16298	AFFECTS_PRODUCT	PROD-INSTEON-INSTEON-HUB-FIRMWARE
CVE-2017-16298	HAS_WEAKNESS	CWE-121
CVE-2017-16299	AFFECTS_PRODUCT	PROD-INSTEON-INSTEON-HUB
CVE-2017-16299	AFFECTS_PRODUCT	PROD-INSTEON-INSTEON-HUB-FIRMWARE
CVE-2017-16299	HAS_WEAKNESS	CWE-121
CVE-2017-16300	AFFECTS_PRODUCT	PROD-INSTEON-INSTEON-HUB
CVE-2017-16300	AFFECTS_PRODUCT	PROD-INSTEON-INSTEON-HUB-FIRMWARE
CVE-2017-16300	HAS_WEAKNESS	CWE-121
CVE-2017-16301	AFFECTS_PRODUCT	PROD-INSTEON-HUB
CVE-2017-16301	AFFECTS_PRODUCT	PROD-INSTEON-HUB-FIRMWARE
CVE-2017-16301	HAS_WEAKNESS	CWE-121
CVE-2017-16301	HAS_WEAKNESS	CWE-787
CVE-2017-16302	AFFECTS_PRODUCT	PROD-INSTEON-HUB
CVE-2017-16302	AFFECTS_PRODUCT	PROD-INSTEON-HUB-FIRMWARE
CVE-2017-16302	HAS_WEAKNESS	CWE-121
CVE-2017-16302	HAS_WEAKNESS	CWE-787
CVE-2017-16303	AFFECTS_PRODUCT	PROD-INSTEON-HUB
CVE-2017-16303	AFFECTS_PRODUCT	PROD-INSTEON-HUB-FIRMWARE
CVE-2017-16303	HAS_WEAKNESS	CWE-121
CVE-2017-16304	AFFECTS_PRODUCT	PROD-INSTEON-HUB
CVE-2017-16304	AFFECTS_PRODUCT	PROD-INSTEON-HUB-FIRMWARE
CVE-2017-16304	HAS_WEAKNESS	CWE-121
CVE-2017-16305	AFFECTS_PRODUCT	PROD-INSTEON-HUB
CVE-2017-16305	AFFECTS_PRODUCT	PROD-INSTEON-HUB-FIRMWARE
CVE-2017-16305	HAS_WEAKNESS	CWE-121
CVE-2017-16306	AFFECTS_PRODUCT	PROD-INSTEON-HUB
CVE-2017-16306	AFFECTS_PRODUCT	PROD-INSTEON-HUB-FIRMWARE
CVE-2017-16306	HAS_WEAKNESS	CWE-121
CVE-2017-16307	AFFECTS_PRODUCT	PROD-INSTEON-HUB
CVE-2017-16307	AFFECTS_PRODUCT	PROD-INSTEON-HUB-FIRMWARE
